num_critic_for_reviews,duration,final_budget,imdb_score, Black and White,Color,director_firstclass,director_secondclass,director_thirdclass,director_unknown
107.0,102.0,18000000.0,5.3,0,1,1,0,0,0
192.0,90.0,18000000.0,6.5,0,1,1,0,0,0
25.0,98.0,18000000.0,5.0,0,1,0,0,1,0
104.0,109.0,18000000.0,6.1,0,1,0,1,0,0
120.0,107.0,18000000.0,7.4,0,1,1,0,0,0
146.0,90.0,18000000.0,4.4,0,1,0,1,0,0
124.0,112.0,18000000.0,7.5,0,1,1,0,0,0
107.0,94.0,18000000.0,5.7,0,1,1,0,0,0
11.0,105.0,18000000.0,5.5,0,1,0,0,1,0
93.0,104.0,18000000.0,7.1,0,1,0,0,1,0
38.0,112.0,17000000.0,5.9,0,1,0,1,0,0
60.0,108.0,18000000.0,6.7,0,1,0,0,1,0
184.0,112.0,13943800.0,7.0,0,1,0,1,0,0
148.0,127.0,18000000.0,7.9,1,0,1,0,0,0
217.0,111.0,18000000.0,6.9,0,1,1,0,0,0
160.0,126.0,20000000.0,7.3,0,1,0,1,0,0
209.0,114.0,18000000.0,7.3,0,1,1,0,0,0
40.0,99.0,20000000.0,3.5,0,1,0,0,1,0
85.0,150.0,18000000.0,7.8,0,1,1,0,0,0
83.0,117.0,15452857.1121,7.4,0,1,0,1,0,0
263.0,112.0,18000000.0,6.7,0,1,0,1,0,0
128.0,108.0,18000000.0,6.4,0,1,1,0,0,0
186.0,116.0,18000000.0,7.1,0,1,0,0,1,0
292.0,144.0,12871200.0,7.8,1,0,0,1,0,0
15.0,92.0,10922814.2029,4.0,0,1,0,0,1,0
70.0,93.0,2700000.0,5.9,0,1,0,0,1,0
79.0,103.0,18000000.0,7.2,0,1,0,1,0,0
103.0,93.0,15565083.6759,7.2,0,1,0,1,0,0
97.0,98.0,18000000.0,5.1,0,1,0,1,0,0
59.0,114.0,18000000.0,5.5,0,1,0,0,1,0
10.0,121.0,11350000.0,6.2,0,1,0,0,1,0
184.0,87.0,3500000.0,7.2,0,1,1,0,0,0
23.0,92.0,18000000.0,5.2,0,1,1,0,0,0
112.0,105.0,15016400.0,6.7,0,1,0,0,1,0
59.0,89.0,17900000.0,5.0,0,1,0,1,0,0
195.0,114.0,15016400.0,6.2,0,1,0,1,0,0
256.0,119.0,20000000.0,7.6,0,1,0,1,0,0
44.0,103.0,31189419.5367,4.1,0,1,1,0,0,0
59.0,91.0,18000000.0,5.3,0,1,0,0,1,0
97.0,98.0,17500000.0,6.2,0,1,1,0,0,0
142.0,80.0,17500000.0,6.5,0,1,0,0,1,0
187.0,121.0,17500000.0,8.1,0,1,0,0,1,0
193.0,94.0,24000000.0,6.3,0,1,0,1,0,0
40.0,93.0,17500000.0,4.4,0,1,0,1,0,0
46.0,93.0,18000000.0,4.6,0,1,0,0,1,0
38.0,116.0,17500000.0,6.0,0,1,0,0,1,0
239.0,101.0,17000000.0,7.6,0,1,0,1,0,0
250.0,154.0,18500000.0,8.4,0,1,1,0,0,0
82.0,170.0,17000000.0,7.9,0,1,0,0,1,0
140.0,99.0,17000000.0,5.6,0,1,0,1,0,0
129.0,104.0,17000000.0,6.5,0,1,0,1,0,0
285.0,126.0,12000000.0,7.5,0,1,1,0,0,0
91.0,110.0,17500000.0,6.3,0,1,0,1,0,0
318.0,101.0,300000.0,7.9,0,1,1,0,0,0
52.0,87.0,17000000.0,5.1,0,1,0,0,1,0
56.0,123.0,17000000.0,6.7,0,1,1,0,0,0
186.0,109.0,17000000.0,6.7,0,1,0,1,0,0
178.0,90.0,20000000.0,5.6,0,1,0,1,0,0
140.0,96.0,17000000.0,5.6,0,1,0,1,0,0
63.0,82.0,17000000.0,6.2,0,1,0,0,1,0
148.0,86.0,17000000.0,5.6,0,1,0,1,0,0
265.0,108.0,15000000.0,6.4,0,1,0,1,0,0
75.0,98.0,17000000.0,5.6,0,1,0,1,0,0
113.0,129.0,17000000.0,7.4,0,1,0,1,0,0
62.0,99.0,18147245.8109,4.9,0,1,0,0,1,0
54.0,105.0,18217446.919,6.0,0,1,0,0,1,0
223.0,112.0,17000000.0,7.2,0,1,0,0,1,0
50.0,108.0,34000000.0,4.9,0,1,0,1,0,0
125.0,121.0,17000000.0,7.5,0,1,1,0,0,0
81.0,89.0,17000000.0,4.8,0,1,0,1,0,0
37.0,89.0,4000000.0,3.1,0,1,0,0,1,0
44.0,73.0,26000000.0,5.8,0,1,0,0,1,0
197.0,132.0,17000000.0,6.7,0,1,1,0,0,0
15.0,154.0,9000000.0,6.8,0,1,0,0,1,0
543.0,96.0,17000000.0,6.5,0,1,0,0,1,0
112.0,98.0,17000000.0,5.9,0,1,1,0,0,0
153.0,107.0,17000000.0,5.5,0,1,1,0,0,0
94.0,134.0,17000000.0,3.6,0,1,0,0,1,0
62.0,94.0,13222227.6979,3.3,0,1,0,0,1,0
157.0,122.0,17000000.0,7.4,0,1,0,1,0,0
35.0,128.0,18408918.0131,6.7,0,1,0,1,0,0
21.0,97.0,17000000.0,3.0,0,1,0,0,1,0
236.0,110.0,16000000.0,7.6,0,1,0,1,0,0
50.0,102.0,17000000.0,6.4,0,1,0,0,1,0
106.0,98.0,17000000.0,6.9,0,1,1,0,0,0
106.0,120.0,17000000.0,6.6,0,1,0,0,1,0
173.0,160.0,17000000.0,5.5,0,1,0,1,0,0
41.0,80.0,11798600.0,6.6,0,1,0,0,1,0
41.0,91.0,17000000.0,5.2,0,1,0,1,0,0
145.0,83.0,17000000.0,4.1,0,1,0,0,1,0
31.0,102.0,17000000.0,6.8,0,1,0,1,0,0
105.0,122.0,16800000.0,6.5,0,1,0,1,0,0
114.0,126.0,15000000.0,7.4,0,1,1,0,0,0
69.0,136.0,16000000.0,7.7,0,1,1,0,0,0
150.0,120.0,16500000.0,7.1,0,1,0,1,0,0
72.0,108.0,16500000.0,6.3,0,1,0,1,0,0
158.0,126.0,15000000.0,7.6,0,1,0,1,0,0
96.0,128.0,16400000.0,8.0,0,1,0,1,0,0
84.0,113.0,16000000.0,7.3,0,1,0,0,1,0
114.0,89.0,16000000.0,7.6,0,1,1,0,0,0
79.0,129.0,16000000.0,7.8,0,1,1,0,0,0
103.0,94.0,16000000.0,6.5,0,1,1,0,0,0
67.0,106.0,16000000.0,6.4,0,1,1,0,0,0
576.0,100.0,15000000.0,8.0,1,0,0,0,1,0
178.0,89.0,16000000.0,4.8,0,1,0,1,0,0
487.0,94.0,16000000.0,7.8,0,1,1,0,0,0
196.0,83.0,16000000.0,5.9,0,1,1,0,0,0
24.0,111.0,18500000.0,5.4,0,1,0,0,1,0
56.0,80.0,16000000.0,3.3,0,1,0,0,1,0
406.0,112.0,14480100.0,8.2,0,1,1,0,0,0
51.0,94.0,35000000.0,5.4,0,1,1,0,0,0
41.0,130.0,16000000.0,6.4,1,0,1,0,0,0
138.0,91.0,16000000.0,4.8,0,1,0,0,1,0
78.0,91.0,17700000.0,5.9,0,1,0,1,0,0
40.0,110.0,15000000.0,5.5,0,1,0,1,0,0
285.0,121.0,12147225.3681,7.9,0,1,0,1,0,0
124.0,114.0,16500000.0,4.9,0,1,0,0,1,0
275.0,96.0,15500000.0,7.2,0,1,1,0,0,0
34.0,270.0,26815000.0,6.6,0,1,0,0,1,0
67.0,94.0,35000000.0,5.3,0,1,0,1,0,0
103.0,109.0,16000000.0,7.2,0,1,0,0,1,0
300.0,107.0,16000000.0,5.1,0,1,0,1,0,0
84.0,96.0,6000000.0,5.6,0,1,0,0,1,0
64.0,88.0,16000000.0,7.6,0,1,1,0,0,0
158.0,113.0,16000000.0,7.2,0,1,0,0,1,0
46.0,101.0,16000000.0,5.7,0,1,0,1,0,0
15.0,105.0,20000000.0,5.2,0,1,0,1,0,0
68.0,125.0,26000000.0,7.7,0,1,1,0,0,0
111.0,100.0,16000000.0,7.0,0,1,0,0,1,0
21.0,97.0,17442558.7404,3.6,0,1,0,0,1,0
42.0,108.0,16000000.0,4.9,0,1,0,0,1,0
65.0,112.0,15000000.0,6.0,0,1,0,0,1,0
109.0,112.0,16000000.0,6.6,0,1,1,0,0,0
42.0,95.0,6500000.0,6.8,0,1,0,1,0,0
112.0,110.0,16000000.0,7.2,0,1,0,1,0,0
146.0,118.0,16000000.0,7.2,0,1,0,0,1,0
36.0,97.0,16000000.0,2.8,0,1,0,0,1,0
230.0,120.0,16000000.0,6.6,0,1,0,1,0,0
64.0,135.0,16000000.0,6.7,0,1,1,0,0,0
393.0,101.0,20000000.0,7.0,0,1,1,0,0,0
75.0,92.0,16000000.0,4.4,0,1,0,0,1,0
78.0,106.0,11798600.0,7.1,0,1,0,0,1,0
67.0,92.0,15000000.0,6.2,0,1,0,0,1,0
216.0,161.0,13943800.0,7.3,0,1,0,1,0,0
54.0,92.0,16000000.0,5.1,0,1,0,1,0,0
84.0,93.0,16000000.0,8.1,0,1,1,0,0,0
69.0,110.0,16000000.0,6.7,0,1,0,0,1,0
208.0,122.0,16000000.0,6.6,0,1,0,1,0,0
32.0,91.0,15600000.0,4.5,0,1,0,0,1,0
78.0,115.0,15368198.1599,6.6,0,1,1,0,0,0
21.0,94.0,13500000.0,6.5,0,1,0,0,1,0
40.0,93.0,15500000.0,5.9,0,1,0,0,1,0
40.0,94.0,16410780.0,6.6,0,1,0,0,1,0
251.0,95.0,15500000.0,6.5,0,1,0,1,0,0
94.0,105.0,14000000.0,7.3,0,1,0,1,0,0
102.0,103.0,18000000.0,7.5,0,1,1,0,0,0
21.0,102.0,11000000.0,5.9,0,1,0,1,0,0
94.0,116.0,22000000.0,7.4,0,1,1,0,0,0
173.0,110.0,15000000.0,6.9,0,1,1,0,0,0
287.0,120.0,17000000.0,7.9,0,1,1,0,0,0
176.0,122.0,15000000.0,8.4,0,1,1,0,0,0
479.0,118.0,15000000.0,8.0,0,1,0,1,0,0
27.0,107.0,15000000.0,6.0,0,1,1,0,0,0
60.0,102.0,15500000.0,6.8,0,1,0,0,1,0
70.0,154.0,15000000.0,7.8,0,1,1,0,0,0
43.0,103.0,15430039.9327,5.7,0,1,0,0,1,0
454.0,114.0,14000000.0,8.1,0,1,0,1,0,0
25.0,109.0,10000000.0,6.1,0,1,0,1,0,0
46.0,124.0,23018545.1921,7.5,0,1,1,0,0,0
111.0,94.0,15000000.0,6.2,0,1,0,1,0,0
393.0,100.0,20000000.0,6.2,0,1,0,0,1,0
55.0,98.0,15000000.0,7.4,0,1,1,0,0,0
157.0,102.0,15000000.0,6.6,0,1,0,1,0,0
280.0,94.0,14880351.0759,7.3,0,1,1,0,0,0
109.0,92.0,15000000.0,7.5,0,1,1,0,0,0
41.0,113.0,15000000.0,5.6,0,1,1,0,0,0
27.0,115.0,15000000.0,7.3,0,1,0,1,0,0
462.0,95.0,17000000.0,6.4,0,1,0,1,0,0
152.0,87.0,15000000.0,5.0,0,1,1,0,0,0
69.0,88.0,15000000.0,5.4,0,1,1,0,0,0
140.0,183.0,15000000.0,8.2,0,1,0,1,0,0
130.0,97.0,15000000.0,7.1,0,1,1,0,0,0
66.0,94.0,17000000.0,5.3,0,1,0,0,1,0
238.0,112.0,15000000.0,6.5,0,1,0,0,1,0
198.0,98.0,15000000.0,6.2,0,1,0,0,1,0
154.0,104.0,15000000.0,6.4,0,1,1,0,0,0
19.0,118.0,15000000.0,7.2,0,1,0,1,0,0
131.0,120.0,10000000.0,6.9,0,1,1,0,0,0
97.0,99.0,15000000.0,5.7,0,1,0,0,1,0
355.0,109.0,7000000.0,7.7,0,1,1,0,0,0
102.0,106.0,35000000.0,5.6,0,1,1,0,0,0
419.0,123.0,15000000.0,7.7,0,1,0,1,0,0
37.0,86.0,16000000.0,5.1,0,1,1,0,0,0
78.0,120.0,15000000.0,6.8,0,1,0,0,1,0
181.0,227.0,15000000.0,8.4,0,1,0,1,0,0
220.0,119.0,15000000.0,4.9,0,1,0,1,0,0
349.0,115.0,15000000.0,7.1,0,1,0,1,0,0
241.0,114.0,15000000.0,6.6,0,1,0,0,1,0
103.0,90.0,15000000.0,6.1,0,1,0,1,0,0
151.0,94.0,15000000.0,4.1,0,1,0,0,1,0
185.0,98.0,16000000.0,8.1,0,1,1,0,0,0
112.0,126.0,15000000.0,7.6,0,1,0,1,0,0
676.0,100.0,15000000.0,7.8,0,1,0,1,0,0
74.0,89.0,15000000.0,4.6,0,1,0,0,1,0
65.0,111.0,15000000.0,6.0,0,1,0,1,0,0
274.0,100.0,15000000.0,7.0,0,1,0,0,1,0
50.0,115.0,15000000.0,6.7,0,1,0,1,0,0
96.0,106.0,14000000.0,6.4,0,1,1,0,0,0
68.0,124.0,20000000.0,7.2,0,1,0,1,0,0
111.0,107.0,15000000.0,7.4,0,1,0,1,0,0
128.0,99.0,15000000.0,4.8,0,1,0,0,1,0
160.0,90.0,15000000.0,4.0,0,1,0,0,1,0
93.0,101.0,15000000.0,6.2,0,1,0,1,0,0
278.0,119.0,15000000.0,7.7,0,1,1,0,0,0
81.0,103.0,15000000.0,6.7,0,1,0,1,0,0
58.0,134.0,15000000.0,7.9,0,1,1,0,0,0
153.0,155.0,15000000.0,7.9,0,1,1,0,0,0
25.0,94.0,15000000.0,5.5,0,1,0,1,0,0
46.0,95.0,15000000.0,6.2,0,1,0,1,0,0
161.0,89.0,15000000.0,5.1,0,1,0,0,1,0
108.0,97.0,14000000.0,4.1,0,1,0,0,1,0
69.0,90.0,15000000.0,6.7,0,1,0,1,0,0
78.0,92.0,20000000.0,4.7,0,1,0,0,1,0
129.0,100.0,15000000.0,6.4,0,1,0,0,1,0
135.0,117.0,15000000.0,6.3,0,1,0,1,0,0
96.0,84.0,15000000.0,5.5,0,1,0,0,1,0
417.0,140.0,15000000.0,7.3,0,1,0,1,0,0
172.0,108.0,15000000.0,6.3,0,1,1,0,0,0
88.0,109.0,35000000.0,4.9,0,1,0,1,0,0
388.0,131.0,15000000.0,7.6,0,1,0,1,0,0
45.0,114.0,15000000.0,6.0,0,1,0,1,0,0
414.0,97.0,15000000.0,6.2,0,1,0,1,0,0
291.0,122.0,15000000.0,6.8,0,1,0,1,0,0
97.0,87.0,14000000.0,4.5,0,1,0,0,1,0
37.0,85.0,15000000.0,5.7,0,1,0,1,0,0
68.0,85.0,13953602.4851,8.4,0,1,0,0,1,0
90.0,101.0,25000000.0,4.6,0,1,0,1,0,0
81.0,121.0,15000000.0,6.2,0,1,0,0,1,0
221.0,107.0,15000000.0,7.0,0,1,0,1,0,0
230.0,111.0,15000000.0,6.9,0,1,0,0,1,0
57.0,92.0,30409535.1973,6.1,0,1,0,1,0,0
119.0,97.0,15000000.0,6.7,0,1,0,1,0,0
97.0,97.0,15000000.0,5.6,0,1,0,0,1,0
119.0,125.0,20000000.0,6.6,1,0,0,1,0,0
42.0,124.0,15000000.0,6.4,0,1,1,0,0,0
24.0,76.0,15000000.0,2.8,0,1,0,0,1,0
208.0,107.0,15000000.0,5.4,0,1,0,0,1,0
42.0,91.0,15000000.0,5.0,0,1,0,1,0,0
44.0,96.0,15000000.0,5.1,0,1,0,0,1,0
230.0,142.0,15000000.0,8.0,0,1,1,0,0,0
46.0,103.0,15000000.0,5.9,0,1,0,1,0,0
249.0,117.0,15000000.0,8.2,0,1,0,1,0,0
197.0,116.0,15000000.0,7.0,1,0,0,1,0,0
71.0,118.0,15000000.0,6.6,0,1,0,1,0,0
190.0,108.0,16000000.0,6.7,0,1,1,0,0,0
50.0,94.0,32000000.0,5.5,0,1,0,1,0,0
63.0,97.0,20000000.0,4.9,0,1,0,0,1,0
104.0,97.0,15000000.0,6.9,0,1,0,1,0,0
110.0,99.0,13336742.9639,7.4,0,1,0,0,1,0
49.0,91.0,15000000.0,5.6,0,1,0,0,1,0
300.0,107.0,15000000.0,8.0,0,1,0,1,0,0
43.0,95.0,15000000.0,5.3,0,1,0,0,1,0
132.0,102.0,15000000.0,6.2,0,1,0,1,0,0
97.0,88.0,15000000.0,5.3,0,1,0,0,1,0
242.0,106.0,15000000.0,6.6,0,1,1,0,0,0
218.0,92.0,15000000.0,7.2,0,1,1,0,0,0
49.0,105.0,12500000.0,4.6,1,0,0,1,0,0
172.0,107.0,15000000.0,7.5,0,1,0,1,0,0
68.0,120.0,45000000.0,6.5,0,1,0,0,1,0
223.0,103.0,15000000.0,7.6,0,1,0,1,0,0
59.0,92.0,25000000.0,6.2,0,1,0,0,1,0
252.0,147.0,15000000.0,8.0,0,1,1,0,0,0
106.0,98.0,15000000.0,5.5,0,1,0,0,1,0
223.0,98.0,22000000.0,6.3,0,1,1,0,0,0
328.0,103.0,15000000.0,7.2,0,1,0,1,0,0
150.0,111.0,15000000.0,6.7,0,1,1,0,0,0
21.0,98.0,15000000.0,5.3,0,1,0,0,1,0
28.0,111.0,15000000.0,6.3,0,1,0,0,1,0
250.0,111.0,15000000.0,6.5,0,1,0,1,0,0
17.0,100.0,11644062.5711,5.6,0,1,0,0,1,0
95.0,116.0,29793837.0346,7.0,0,1,1,0,0,0
260.0,145.0,3589020.0,8.3,1,0,0,0,1,0
141.0,84.0,12871200.0,7.2,0,1,0,1,0,0
52.0,115.0,7000000.0,6.8,0,1,1,0,0,0
205.0,105.0,15000000.0,6.4,0,1,0,0,1,0
109.0,98.0,15000000.0,6.9,0,1,0,1,0,0
103.0,99.0,17714039.5918,8.0,0,1,0,0,1,0
110.0,110.0,8351848.00664,6.2,0,1,0,0,1,0
195.0,97.0,12000000.0,6.4,0,1,0,1,0,0
14.0,88.0,9000000.0,5.6,0,1,0,1,0,0
177.0,103.0,15000000.0,6.1,0,1,0,0,1,0
17.0,104.0,15000000.0,6.0,0,1,0,0,1,0
62.0,90.0,15000000.0,5.1,0,1,0,0,1,0
19.0,105.0,25000000.0,4.5,0,1,0,1,0,0
50.0,93.0,15000000.0,5.9,0,1,0,0,1,0
25.0,141.0,16026488.8636,6.0,0,1,0,0,1,0
39.0,85.0,20000000.0,5.8,0,1,0,0,1,0
136.0,109.0,7000000.0,6.1,0,1,0,0,1,0
26.0,105.0,15000000.0,4.9,0,1,0,0,1,0
4.0,98.0,15000000.0,5.7,0,1,0,0,1,0
53.0,119.0,15000000.0,7.1,0,1,0,0,1,0
22.0,124.0,15000000.0,6.6,0,1,0,0,1,0
147.0,101.0,14600000.0,8.1,0,1,1,0,0,0
222.0,115.0,14800000.0,5.7,0,1,0,0,1,0
106.0,120.0,14500000.0,6.8,0,1,0,1,0,0
136.0,111.0,10726000.0,7.5,0,1,0,0,1,0
5.0,94.0,14500000.0,6.2,0,1,0,0,1,0
131.0,131.0,14400000.0,8.3,0,1,1,0,0,0
140.0,139.0,14200000.0,7.4,0,1,0,1,0,0
418.0,120.0,15000000.0,8.0,0,1,1,0,0,0
94.0,119.0,14000000.0,6.9,0,1,0,1,0,0
82.0,125.0,14000000.0,6.9,0,1,1,0,0,0
110.0,65.0,10712093.8971,9.5,0,1,0,0,1,0
32.0,108.0,14000000.0,5.5,0,1,0,0,1,0
22.0,101.0,15000000.0,5.7,0,1,0,0,1,0
72.0,145.0,14000000.0,7.2,0,1,1,0,0,0
39.0,98.0,15000000.0,6.9,1,0,1,0,0,0
264.0,101.0,15000000.0,5.5,0,1,0,1,0,0
86.0,109.0,14000000.0,5.2,0,1,0,1,0,0
112.0,123.0,14000000.0,7.1,0,1,0,1,0,0
101.0,99.0,14000000.0,5.5,0,1,0,1,0,0
42.0,110.0,14711607.7339,5.4,0,1,1,0,0,0
10.0,107.0,14000000.0,6.7,0,1,0,1,0,0
43.0,81.0,34000000.0,5.0,0,1,0,1,0,0
331.0,105.0,13000000.0,6.4,0,1,0,1,0,0
38.0,82.0,14000000.0,6.6,0,1,0,1,0,0
12.0,109.0,14000000.0,5.9,0,1,1,0,0,0
40.0,95.0,14000000.0,5.7,0,1,0,1,0,0
34.0,100.0,20000000.0,4.5,0,1,1,0,0,0
82.0,118.0,14000000.0,3.7,0,1,0,1,0,0
125.0,91.0,14000000.0,5.0,0,1,0,1,0,0
56.0,90.0,14000000.0,4.6,0,1,1,0,0,0
160.0,108.0,14000000.0,6.5,0,1,0,1,0,0
71.0,103.0,14000000.0,4.9,0,1,0,1,0,0
37.0,96.0,14000000.0,6.0,0,1,0,0,1,0
62.0,117.0,12000000.0,6.9,0,1,0,0,1,0
73.0,93.0,8500000.0,5.7,0,1,0,1,0,0
59.0,136.0,14000000.0,6.7,0,1,1,0,0,0
25.0,115.0,14000000.0,6.9,0,1,1,0,0,0
97.0,94.0,21949093.6054,5.5,0,1,0,1,0,0
205.0,85.0,11000000.0,4.4,0,1,0,0,1,0
195.0,112.0,14000000.0,7.0,0,1,0,0,1,0
61.0,86.0,14000000.0,5.4,0,1,1,0,0,0
77.0,86.0,14000000.0,5.4,0,1,0,0,1,0
259.0,112.0,19244473.2415,8.0,0,1,0,1,0,0
251.0,137.0,26000000.0,7.6,0,1,0,1,0,0
63.0,90.0,24000000.0,5.9,0,1,0,1,0,0
47.0,107.0,14000000.0,6.6,0,1,0,1,0,0
108.0,98.0,14000000.0,6.7,0,1,1,0,0,0
64.0,84.0,17000000.0,3.9,0,1,0,0,1,0
20.0,139.0,14000000.0,5.7,0,1,1,0,0,0
135.0,97.0,25666793.5925,6.7,0,1,0,1,0,0
2.0,127.0,14000000.0,6.5,0,1,0,0,1,0
262.0,150.0,12450906.0023,6.8,0,1,1,0,0,0
129.0,104.0,14058254.0993,6.3,0,1,0,0,1,0
69.0,132.0,18368402.0,7.3,0,1,0,1,0,0
50.0,117.0,12000000.0,6.9,0,1,0,0,1,0
57.0,115.0,15000000.0,7.0,0,1,0,1,0,0
116.0,186.0,14000000.0,6.5,0,1,0,1,0,0
45.0,90.0,15300675.435,3.6,0,1,0,0,1,0
87.0,90.0,14000000.0,7.7,0,1,1,0,0,0
357.0,134.0,14000000.0,7.7,0,1,1,0,0,0
88.0,97.0,12000000.0,6.8,0,1,0,1,0,0
181.0,107.0,13500000.0,7.4,0,1,0,1,0,0
107.0,99.0,14000000.0,5.1,0,1,0,1,0,0
132.0,124.0,13500000.0,7.4,0,1,0,1,0,0
401.0,110.0,15000000.0,7.2,0,1,0,1,0,0
58.0,105.0,13500000.0,6.0,0,1,0,1,0,0
192.0,178.0,14480100.0,8.3,0,1,0,1,0,0
157.0,125.0,10726000.0,8.1,0,1,0,1,0,0
454.0,108.0,13300000.0,6.3,0,1,0,1,0,0
62.0,121.0,13000000.0,7.3,0,1,1,0,0,0
4.0,100.0,13400000.0,3.6,0,1,0,1,0,0
84.0,115.0,13000000.0,1.6,0,1,1,0,0,0
669.0,108.0,13000000.0,8.0,0,1,1,0,0,0
149.0,220.0,13000000.0,9.0,0,1,1,0,0,0
101.0,112.0,13000000.0,6.1,0,1,0,1,0,0
102.0,99.0,13000000.0,5.7,0,1,1,0,0,0
63.0,109.0,13000000.0,6.8,0,1,0,1,0,0
106.0,83.0,13000000.0,5.5,0,1,0,1,0,0
50.0,107.0,13000000.0,6.8,0,1,0,1,0,0
275.0,102.0,13000000.0,7.3,0,1,0,0,1,0
90.0,100.0,12500000.0,6.1,0,1,0,1,0,0
133.0,97.0,30000000.0,7.2,0,1,0,1,0,0
49.0,92.0,13000000.0,5.9,0,1,0,0,1,0
19.0,84.0,8200000.0,6.1,0,1,0,0,1,0
186.0,86.0,17000000.0,6.8,0,1,1,0,0,0
185.0,120.0,13000000.0,7.7,0,1,0,0,1,0
42.0,89.0,13000000.0,4.9,0,1,0,1,0,0
37.0,117.0,13000000.0,6.1,0,1,0,1,0,0
45.0,97.0,12000000.0,2.5,0,1,0,1,0,0
57.0,91.0,13000000.0,6.1,0,1,0,0,1,0
25.0,100.0,13000000.0,5.9,0,1,0,0,1,0
59.0,72.0,13000000.0,5.7,0,1,0,0,1,0
58.0,84.0,13200000.0,5.6,0,1,0,1,0,0
330.0,126.0,18000000.0,7.2,0,1,0,1,0,0
489.0,108.0,15000000.0,7.7,1,0,0,0,1,0
242.0,112.0,13000000.0,7.8,0,1,0,1,0,0
40.0,90.0,13000000.0,6.1,0,1,0,1,0,0
112.0,91.0,13000000.0,5.8,0,1,0,1,0,0
84.0,135.0,13000000.0,6.5,0,1,0,1,0,0
251.0,141.0,19000000.0,7.9,0,1,1,0,0,0
113.0,104.0,13000000.0,6.3,0,1,1,0,0,0
23.0,84.0,13000000.0,3.8,0,1,0,1,0,0
421.0,118.0,13000000.0,8.3,0,1,0,0,1,0
32.0,82.0,13000000.0,6.4,0,1,0,1,0,0
52.0,95.0,13000000.0,6.7,0,1,0,1,0,0
81.0,94.0,13000000.0,6.1,0,1,0,1,0,0
110.0,88.0,13892176.2585,8.1,0,1,0,1,0,0
39.0,99.0,13000000.0,6.0,0,1,0,0,1,0
63.0,121.0,13000000.0,5.8,0,1,0,0,1,0
47.0,84.0,13000000.0,5.6,0,1,0,0,1,0
111.0,93.0,13000000.0,6.1,0,1,0,0,1,0
168.0,93.0,13000000.0,5.9,0,1,0,1,0,0
165.0,120.0,13000000.0,7.3,0,1,0,1,0,0
104.0,112.0,13000000.0,6.8,0,1,1,0,0,0
150.0,107.0,13000000.0,5.7,0,1,1,0,0,0
61.0,112.0,17833400.0,7.3,0,1,0,0,1,0
226.0,96.0,11000000.0,6.3,0,1,1,0,0,0
21.0,91.0,13000000.0,5.9,0,1,0,0,1,0
94.0,125.0,13000000.0,7.1,0,1,1,0,0,0
364.0,102.0,13000000.0,8.0,0,1,0,0,1,0
19.0,87.0,3000000.0,5.1,0,1,0,0,1,0
129.0,118.0,13000000.0,7.1,0,1,0,1,0,0
71.0,115.0,15008745.5398,6.5,0,1,1,0,0,0
93.0,91.0,8000000.0,4.5,0,1,1,0,0,0
399.0,88.0,13000000.0,6.6,0,1,0,0,1,0
110.0,127.0,13000000.0,4.3,0,1,0,1,0,0
285.0,94.0,13000000.0,6.7,0,1,1,0,0,0
2.0,115.0,12620000.0,6.8,0,1,0,0,1,0
61.0,90.0,13000000.0,5.4,0,1,0,0,1,0
242.0,102.0,13000000.0,6.6,0,1,0,1,0,0
62.0,100.0,12500000.0,7.4,0,1,0,1,0,0
121.0,117.0,12500000.0,7.3,0,1,0,1,0,0
83.0,109.0,12500000.0,6.9,0,1,0,1,0,0
122.0,121.0,13000000.0,8.0,0,1,1,0,0,0
88.0,111.0,3925716.0,6.4,0,1,0,0,1,0
120.0,100.0,12500000.0,7.8,0,1,0,1,0,0
225.0,109.0,13000000.0,6.1,0,1,1,0,0,0
130.0,93.0,18000000.0,6.1,0,1,1,0,0,0
167.0,101.0,16000000.0,5.1,0,1,0,0,1,0
7.0,101.0,1250000.0,7.8,1,0,0,0,1,0
226.0,106.0,12000000.0,7.4,0,1,0,1,0,0
185.0,94.0,12500000.0,7.8,0,1,0,1,0,0
177.0,140.0,12800000.0,8.0,0,1,0,1,0,0
28.0,132.0,11385656.4718,6.7,0,1,0,1,0,0
48.0,99.0,12500000.0,6.6,0,1,0,0,1,0
116.0,90.0,15000000.0,6.4,0,1,0,1,0,0
391.0,105.0,10500000.0,6.7,0,1,0,0,1,0
117.0,108.0,15000000.0,6.2,0,1,0,1,0,0
24.0,69.0,12500000.0,7.3,0,1,0,1,0,0
86.0,148.0,12800000.0,8.1,0,1,0,0,1,0
41.0,118.0,12500000.0,7.0,1,0,0,1,0,0
304.0,132.0,12000000.0,8.0,0,1,1,0,0,0
385.0,130.0,8000000.0,8.0,0,1,1,0,0,0
145.0,95.0,11000000.0,7.0,0,1,1,0,0,0
99.0,80.0,10296960.0,7.9,0,1,0,0,1,0
29.0,94.0,25000000.0,5.9,0,1,0,1,0,0
77.0,122.0,12000000.0,6.6,0,1,1,0,0,0
91.0,102.0,12000000.0,6.3,0,1,1,0,0,0
148.0,116.0,11200000.0,7.7,0,1,0,1,0,0
61.0,78.0,12000000.0,6.9,0,1,1,0,0,0
84.0,114.0,12000000.0,7.1,0,1,0,0,1,0
